bottle_id_pub,biosample,run,bioproject,gbp,library_strategy,library_selection,model,sample_name,taxon_name,experiment_accession,experiment_title,library_name,library_source,library_layout,platform,submitter,study_accession,study_alias,study_centre_project_name,organisation,organisation_department,organisation_institution,organisation_street,organisation_city,organisation_country,organisation_contact_name,organisation_contact_email,sample_description,sample_alias,sample_accession,sample_title,collection_date,depth,env_biome,env_feature,env_material,geo_loc_name,geotraces_section,cruise_id,cruise_station,bottle_id,biosamplemodel,study_title,design_description,study_abstract,study_links,number_of_runs_for_sample,spots,bases,run_size,published,read1_length_average,read1_length_stdev,read2_length_average,read2_length_stdev,isolation_source,year,month,day,time,cruise_bodc,station_bodc,type_bodc,yyyy_mm_ddthh_mm_ss_sss_bodc,longitude_degrees_east_bodc,latitude_degrees_north_bodc,bot_depth_m_bodc,operators_cruise_name_bodc,ship_name_bodc,period_bodc,chief_scientist_bodc,geotraces_scientist_bodc,cruise_aliases_bodc,cruise_information_link_bodc,bodc_cruise_number_bodc,ctdprs_t_value_sensor_dbar_bodc,qv_seadatanet_bodc,depth_m_bodc,rosette_bottle_number_bodc,geotraces_sample_id_bodc,bottle_flag_bodc,cast_identifier_bodc,sampling_device_bodc,bodc_event_number_bodc,ncbi_metagenome_biosample_accession_bodc,ncbi_single_cell_genome_bioproject_accession_bodc,ncbi_16s_18s_rrna_gene_biosample_accession_bodc,embl_ebi_metagenome_mgnify_analysis_accession_bodc,temperature_degC,salinity_pss,salinity_d_conc_bottle_bodc,cfc_11_d_conc_bottle_pmol_kg_bodc,cfc_12_d_conc_bottle_pmol_kg_bodc,cfc113_d_conc_bottle_pmol_kg_bodc,sf6_d_conc_bottle_fmol_kg_bodc,he_d_conc_bottle_nmol_kg_bodc,ne_d_conc_bottle_nmol_kg_bodc,oxygen_d_conc_bottle_umol_kg_bodc,oxygen_umolKg,phosphate_umolKg,phosphate_ll_d_conc_fish_umol_kg_bodc,silicate_umolKg,nitrate_umolKg,nitrate_ll_d_conc_fish_umol_kg_bodc,nitrite_umolKg,nitrite_ll_d_conc_fish_umol_kg_bodc,no2_no3_d_conc_bottle_umol_kg_bodc,talk_d_conc_bottle_umol_kg_bodc,dic_umolKg,doc_umolKg,tdn_d_conc_bottle_umol_kg_bodc,chla_ngL,chlb_ngL,chlc_ngL,dv_chl_a_hplc_tp_conc_bottle_ng_liter_bodc,qv_odv_sample_bodc,size_frac_low,size_frac_up,size_frac,samp_size,samp_vol_we_dna_ext,latitude,longitude,lat_lon,layer,local_time,environmental_package
1155698,SAMN07136720,SRR5788171,PRJNA385854,9.541,WGS,RANDOM,NextSeq 550,S0253,marine metagenome,SRX2974561,"Marine metagenome, Pacific Ocean, 32.495 S 157.9945 W, 14m",S0253,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0253,SRS2329569,,2011-06-17,14,ocean_biome,ocean,water,Pacific Ocean,GP13,TAN1109,GT15,1155698,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,31801807,9540542100,4057276043,2018-05-01 00:39:33,150,0,150,0,"",2011,06,17,14:06:00,GP13,62,B,2011-06-17T14:06:00,202.006,-32.495,5433,TAN1109,Tangaroa,06/06/2011 - 30/06/2011,Boyd Philip,Boyd Philip,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10730/,10730,14.105,0,14,,,No problem reported (0),7017_1_CTD,CTD,1877242,SAMN07136720,"",SAMN15928688,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00466188,19.267431,35.484348,,,,,,,,,218.285004,,,,,,,,,,,,,,,,,1,0.22,,0.22-NA,500,100,-32.495,-157.9945,-32.495 -157.9945,,,water
1155866,SAMN07136806,SRR5788056,PRJNA385854,7.018,WGS,RANDOM,NextSeq 550,S0343,marine metagenome,SRX2974676,"Marine metagenome, Pacific Ocean, 32.494 S 157.00883 W, 76m",S0343,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0343,SRS2329686,,2011-06-18,76,ocean_biome,ocean,water,Pacific Ocean,GP13,TAN1109,GT16,1155866,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,23393374,7018012200,2911704479,2018-05-01 00:39:35,150,0,150,0,"",2011,06,18,10:34:00,GP13,68,B,2011-06-18T10:33:58,202.991,-32.494,5286,TAN1109,Tangaroa,06/06/2011 - 30/06/2011,Boyd Philip,Boyd Philip,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10730/,10730,76.582,0,76,,,No problem reported (0),7018_1_CTD,CTD,1877270,SAMN07136806,"",SAMN15928767,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00457176,18.832781,35.402424,,,,,,,,,219.982315,0.059926,,0.651302,0.019512,,,,,,,,,,,,,1,0.22,,0.22-NA,500,100,-32.494,-157.00883,-32.494 -157.00883,,,water
1155872,SAMN07136805,SRR5788055,PRJNA385854,6.314,WGS,RANDOM,NextSeq 550,S0342,marine metagenome,SRX2974677,"Marine metagenome, Pacific Ocean, 32.494 S 157.00883 W, 49m",S0342,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0342,SRS2329685,,2011-06-18,49,ocean_biome,ocean,water,Pacific Ocean,GP13,TAN1109,GT16,1155872,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,21046094,6313828200,2605547753,2018-05-01 00:39:35,150,0,150,0,"",2011,06,18,10:34:00,GP13,68,B,2011-06-18T10:33:58,202.991,-32.494,5286,TAN1109,Tangaroa,06/06/2011 - 30/06/2011,Boyd Philip,Boyd Philip,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10730/,10730,49.373,0,49,,,No problem reported (0),7018_1_CTD,CTD,1877270,SAMN07136805,"",SAMN15928766,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00457177,18.832262,35.402683,,,,,,,,,219.871185,0.063404,,0.641508,0.019512,,,,,,,,,,,,,1,0.22,,0.22-NA,500,100,-32.494,-157.00883,-32.494 -157.00883,,,water
1155878,SAMN07136729,SRR5788155,PRJNA385854,8.537,WGS,RANDOM,NextSeq 550,S0262,marine metagenome,SRX2974577,"Marine metagenome, Pacific Ocean, 32.494 S 157.00883 W, 30m",S0262,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0262,SRS2329585,,2011-06-18,30,ocean_biome,ocean,water,Pacific Ocean,GP13,TAN1109,GT16,1155878,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,28456586,8536975800,3766630835,2018-05-01 00:39:33,150,0,150,0,"",2011,06,18,10:34:00,GP13,68,B,2011-06-18T10:33:58,202.991,-32.494,5286,TAN1109,Tangaroa,06/06/2011 - 30/06/2011,Boyd Philip,Boyd Philip,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10730/,10730,30.227,0,30,,,No problem reported (0),7018_1_CTD,CTD,1877270,SAMN07136729,"",SAMN15928697,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00463945,18.829575,35.402836,,,,,,,,,220.22818,0.061264,,0.636024,0.019512,,,,,,,,,,,,,1,0.22,,0.22-NA,500,100,-32.494,-157.00883,-32.494 -157.00883,,,water
1155905,SAMN07136728,SRR5788152,PRJNA385854,8.156,WGS,RANDOM,NextSeq 550,S0261,marine metagenome,SRX2974580,"Marine metagenome, Pacific Ocean, 32.494 S 157.00883 W, 15m",S0261,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0261,SRS2329588,,2011-06-18,15,ocean_biome,ocean,water,Pacific Ocean,GP13,TAN1109,GT16,1155905,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,27186550,8155965000,3591153621,2018-05-01 00:39:33,150,0,150,0,"",2011,06,18,10:34:00,GP13,68,B,2011-06-18T10:33:58,202.991,-32.494,5286,TAN1109,Tangaroa,06/06/2011 - 30/06/2011,Boyd Philip,Boyd Philip,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10730/,10730,15.113,0,15,,,No problem reported (0),7018_1_CTD,CTD,1877270,SAMN07136728,"",SAMN15928696,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00463946,18.821482,35.403954,,,,,,,,,220.277435,0.060461,,0.684504,0.019512,,,,,,,,,,,,,1,0.22,,0.22-NA,500,100,-32.494,-157.00883,-32.494 -157.00883,,,water
1156007,SAMN07136811,SRR5788049,PRJNA385854,6.724,WGS,RANDOM,NextSeq 550,S0348,marine metagenome,SRX2974683,"Marine metagenome, Pacific Ocean, 32.50383 S 156.01067 W, 77m",S0348,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0348,SRS2329693,,2011-06-18,77,ocean_biome,ocean,water,Pacific Ocean,GP13,TAN1109,GT17,1156007,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,22413635,6724090500,2771237635,2018-05-01 00:39:36,150,0,150,0,"",2011,06,18,20:24:00,GP13,71,B,2011-06-18T20:23:58,203.989,-32.5038,5354,TAN1109,Tangaroa,06/06/2011 - 30/06/2011,Boyd Philip,Boyd Philip,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10730/,10730,77.59,0,77,,,No problem reported (0),7019_1_CTD,CTD,1877291,SAMN07136811,"",SAMN15928772,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00457186,18.832619,35.413811,,,,,,,,,219.85347,,,,,,,,,,,,,,,,,1,0.22,,0.22-NA,500,100,-32.50383,-156.01067,-32.50383 -156.01067,,,water
1156013,SAMN07136810,SRR5788052,PRJNA385854,7.455,WGS,RANDOM,NextSeq 550,S0347,marine metagenome,SRX2974680,"Marine metagenome, Pacific Ocean, 32.50383 S 156.01067 W, 52m",S0347,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0347,SRS2329689,,2011-06-18,52,ocean_biome,ocean,water,Pacific Ocean,GP13,TAN1109,GT17,1156013,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,24848456,7454536800,3099029942,2018-05-01 00:39:36,150,0,150,0,"",2011,06,18,20:24:00,GP13,71,B,2011-06-18T20:23:58,203.989,-32.5038,5354,TAN1109,Tangaroa,06/06/2011 - 30/06/2011,Boyd Philip,Boyd Philip,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10730/,10730,52.396,0,52,,,No problem reported (0),7019_1_CTD,CTD,1877291,SAMN07136810,"",SAMN15928771,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00457184,18.8326,35.414165,,,,,,,,,220.181183,,,,,,,,,,,,,,,,,1,0.22,,0.22-NA,500,100,-32.50383,-156.01067,-32.50383 -156.01067,,,water
1156019,SAMN07136809,SRR5788051,PRJNA385854,17.176,WGS,RANDOM,NextSeq 550,S0346,marine metagenome,SRX2974681,"Marine metagenome, Pacific Ocean, 32.50383 S 156.01067 W, 31m",S0346,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0346,SRS2329690,,2011-06-18,31,ocean_biome,ocean,water,Pacific Ocean,GP13,TAN1109,GT17,1156019,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,57253336,17176000800,6878974543,2018-05-01 00:39:36,150,0,150,0,"",2011,06,18,20:24:00,GP13,71,B,2011-06-18T20:23:58,203.989,-32.5038,5354,TAN1109,Tangaroa,06/06/2011 - 30/06/2011,Boyd Philip,Boyd Philip,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10730/,10730,31.234,0,31,,,No problem reported (0),7019_1_CTD,CTD,1877291,SAMN07136809,"",SAMN15928770,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00452470,18.827581,35.414257,,,,,,,,,220.272568,,,,,,,,,,,,,,,,,1,0.22,,0.22-NA,500,100,-32.50383,-156.01067,-32.50383 -156.01067,,,water
1156046,SAMN07136808,SRR5788054,PRJNA385854,7.367,WGS,RANDOM,NextSeq 550,S0345,marine metagenome,SRX2974678,"Marine metagenome, Pacific Ocean, 32.50383 S 156.01067 W, 15m",S0345,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0345,SRS2329687,,2011-06-18,15,ocean_biome,ocean,water,Pacific Ocean,GP13,TAN1109,GT17,1156046,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,24557138,7367141400,3036572145,2018-05-01 00:39:36,150,0,150,0,"",2011,06,18,20:24:00,GP13,71,B,2011-06-18T20:23:58,203.989,-32.5038,5354,TAN1109,Tangaroa,06/06/2011 - 30/06/2011,Boyd Philip,Boyd Philip,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10730/,10730,15.113,0,15,,,No problem reported (0),7019_1_CTD,CTD,1877291,SAMN07136808,"",SAMN15928769,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00463298,18.828087,35.413654,,,,,,,,,219.963562,,,,,,,,,,,,,,,,,1,0.22,,0.22-NA,500,100,-32.50383,-156.01067,-32.50383 -156.01067,,,water
1156151,SAMN07136816,SRR5788166,PRJNA385854,10.357,WGS,RANDOM,NextSeq 550,S0353,marine metagenome,SRX2974566,"Marine metagenome, Pacific Ocean, 32.4995 S 154.99933 W, 74m",S0353,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0353,SRS2329575,,2011-06-19,74,ocean_biome,ocean,water,Pacific Ocean,GP13,TAN1109,GT18,1156151,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,34522597,10356779100,4397169087,2018-05-01 00:39:33,150,0,150,0,"",2011,06,19,06:47:00,GP13,75,B,2011-06-19T06:47:00,205.00101,-32.4995,5062,TAN1109,Tangaroa,06/06/2011 - 30/06/2011,Boyd Philip,Boyd Philip,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10730/,10730,74.567,0,74,,,No problem reported (0),7020_1_CTD,CTD,1877312,SAMN07136816,"",SAMN15928777,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00463270,19.147257,35.458046,,,,,,,,,218.815628,,,,,,,,,,,,,,,,,1,0.22,,0.22-NA,500,100,-32.4995,-154.99933,-32.4995 -154.99933,,,water
1156157,SAMN07136815,SRR5788167,PRJNA385854,14.702,WGS,RANDOM,NextSeq 550,S0352,marine metagenome,SRX2974565,"Marine metagenome, Pacific Ocean, 32.4995 S 154.99933 W, 51m",S0352,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0352,SRS2329576,,2011-06-19,51,ocean_biome,ocean,water,Pacific Ocean,GP13,TAN1109,GT18,1156157,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,49007326,14702197800,5974901401,2018-05-01 00:39:33,150,0,150,0,"",2011,06,19,06:47:00,GP13,75,B,2011-06-19T06:47:00,205.00101,-32.4995,5062,TAN1109,Tangaroa,06/06/2011 - 30/06/2011,Boyd Philip,Boyd Philip,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10730/,10730,51.388,0,51,,,No problem reported (0),7020_1_CTD,CTD,1877312,SAMN07136815,"",SAMN15928776,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00463943,19.234413,35.473225,,,,,,,,,218.420319,,,,,,,,,,,,,,,,,1,0.22,,0.22-NA,500,100,-32.4995,-154.99933,-32.4995 -154.99933,,,water
1156163,SAMN07136814,SRR5788164,PRJNA385854,9.698,WGS,RANDOM,NextSeq 550,S0351,marine metagenome,SRX2974568,"Marine metagenome, Pacific Ocean, 32.4995 S 154.99933 W, 30m",S0351,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0351,SRS2329574,,2011-06-19,30,ocean_biome,ocean,water,Pacific Ocean,GP13,TAN1109,GT18,1156163,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,32325722,9697716600,4121226016,2018-05-01 00:39:33,150,0,150,0,"",2011,06,19,06:47:00,GP13,75,B,2011-06-19T06:47:00,205.00101,-32.4995,5062,TAN1109,Tangaroa,06/06/2011 - 30/06/2011,Boyd Philip,Boyd Philip,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10730/,10730,30.227,0,30,,,No problem reported (0),7020_1_CTD,CTD,1877312,SAMN07136814,"",SAMN15928775,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00466190,19.240683,35.474174,,,,,,,,,218.223587,0.054016,,0.706045,0.019512,,,,,,,,,,,,,1,0.22,,0.22-NA,500,100,-32.4995,-154.99933,-32.4995 -154.99933,,,water
1156181,SAMN07136813,SRR5788165,PRJNA385854,5.905,WGS,RANDOM,NextSeq 550,S0350,marine metagenome,SRX2974567,"Marine metagenome, Pacific Ocean, 32.4995 S 154.99933 W, 14m",S0350,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0350,SRS2329573,,2011-06-19,14,ocean_biome,ocean,water,Pacific Ocean,GP13,TAN1109,GT18,1156181,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,19681955,5904586500,2481760262,2018-05-01 00:39:33,150,0,150,0,"",2011,06,19,06:47:00,GP13,75,B,2011-06-19T06:47:00,205.00101,-32.4995,5062,TAN1109,Tangaroa,06/06/2011 - 30/06/2011,Boyd Philip,Boyd Philip,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10730/,10730,14.105,0,14,,,No problem reported (0),7020_1_CTD,CTD,1877312,SAMN07136813,"",SAMN15928774,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00463940,19.236219,35.474236,,,,,,,,,218.341309,,,,,,,,,,,,,,,,,1,0.22,,0.22-NA,500,100,-32.4995,-154.99933,-32.4995 -154.99933,,,water
1156283,SAMN07136822,SRR5788158,PRJNA385854,8.402,WGS,RANDOM,NextSeq 550,S0359,marine metagenome,SRX2974574,"Marine metagenome, Pacific Ocean, 32.50133 S 153.99817 W, 100m",S0359,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0359,SRS2329672,,2011-06-19,100,ocean_biome,ocean,water,Pacific Ocean,GP13,TAN1109,GT19,1156283,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,28005890,8401767000,3663981234,2018-05-01 00:39:33,150,0,150,0,"",2011,06,19,18:28:00,GP13,81,B,2011-06-19T18:28:00,206.002,-32.5013,5021,TAN1109,Tangaroa,06/06/2011 - 30/06/2011,Boyd Philip,Boyd Philip,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10730/,10730,100.772,0,100,,,No problem reported (0),7021_1_CTD,CTD,1877333,SAMN07136822,PRJNA445865;PRJEB33281,"",https://www.ebi.ac.uk/metagenomics/analyses/MGYA00466194,18.031406,35.283466,,,,,,,,,223.132172,,,,,,,,,,,,,,,,,1,0.22,,0.22-NA,500,100,-32.50133,-153.99817,-32.50133 -153.99817,,,water
1156289,SAMN07136821,SRR5788159,PRJNA385854,14.064,WGS,RANDOM,NextSeq 550,S0358,marine metagenome,SRX2974573,"Marine metagenome, Pacific Ocean, 32.50133 S 153.99817 W, 77m",S0358,METAGENOMIC,PAIRED,ILLUMINA,"Civil and Environmental Engineering, MIT",SRP110813,PRJNA385854,marine metagenome,MIT,Civil and Environmental Engineering,MIT,"15 Vassar St., 48-424",Cambridge,USA,Steven Biller,sbiller@gmail.com,,S0358,SRS2329583,,2011-06-19,77,ocean_biome,ocean,water,Pacific Ocean,GP13,TAN1109,GT19,1156289,MIGS/MIMS/MIMARKS.water,Marine metagenomes from the bioGEOTRACES project,Filtered water sample; Phenol:Chloroform extraction; Nextera XT library prep,Marine metagenomes from the bioGEOTRACES project Metagenome,"[{""label"": ""Metagenomic Assemblies"", ""url"": ""https://trace.ncbi.nlm.nih.gov/Traces/sra/?study=SRP110813""}]",1,46879404,14063821200,5963160788,2018-05-01 00:39:33,150,0,150,0,"",2011,06,19,18:28:00,GP13,81,B,2011-06-19T18:28:00,206.002,-32.5013,5021,TAN1109,Tangaroa,06/06/2011 - 30/06/2011,Boyd Philip,Boyd Philip,"",https://www.bodc.ac.uk/resources/inventories/cruise_inventory/report/10730/,10730,77.59,0,77,,,No problem reported (0),7021_1_CTD,CTD,1877333,SAMN07136821,"",SAMN15928782,https://www.ebi.ac.uk/metagenomics/analyses/MGYA00457188,18.093624,35.30254,,,,,,,,,222.846619,,,,,,,,,,,,,,,,,1,0.22,,0.22-NA,500,100,-32.50133,-153.99817,-32.50133 -153.99817,,,water
